46;123;Тинькофф cash-in;RUB ТКС cash-in;643;3;1000100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
61;40;BAT (BAT);BAT;1002;0;1111111111111111111111111110111111111111111111111111100000000111111111111111111110001110000000000000011011000000001010111100111111111111101111111111111111111111110111011111111110111000011100000001111110011111001
62;121;Альфа cash-in RUB;RUB Альфа cash-in;643;3;1000101110001100000000001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
63;67;QIWI RUB;RUB QIWI;643;1;1111111111111111111111111110111111111111111111111111101000100111111111111111111111101111100001000000001100100000000010101100111111111011001111111111111011111100000000011110101010000000000000000000001000011100000
64;126;Русский Стандарт;RUB РусСтандарт;643;3;1111111111111111111111111110111111111111111111111111100000000111111011111111111110001110000000000000001000100000000000000000010000001110101111111100000000011011110111001110001000101100000100000000000000000000000
65;155;Visa/MasterCard EUR;EUR Карта;978;3;1111111111111011111111111100111110111111011111111111000000000111111011111111111110001110011000000000001000100000000010100100111110101111101100000011111011011111110111011111111110101000010101000000000000000000000
57;130;Кукуруза;RUB Кукуруза;643;3;1111111111111111111101101110111111111111111111110110100000000110111010001111101110000110000001000000000000000000000000000000000000000000001111111100000000010000000000000000001000000000000000000000000000000000000
66;151;Kaspi Bank;KZT KaspiBank;398;3;1110111111111111111111101100111110111001011111111111101000000111111110111111111111001110000001000000001000000000000010100100111110101111101110110001100011111111110011011000001010000000000100000000000000000000000
67;191;WU USD;USD WU;840;4;1000101110001111000000001100010000000000000000000001000000000110000000001010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
68;141;Ощадбанк;UAH Ощадбанк;980;3;1111111111111111111111111100111111111111111111111111111000110111111011111111111110001110000001110000001100000000001010100100111111111111101111111101111011111111110111011111111110011100000100000000000000010000000
69;172;Любой банк USD;USD Банк;840;3;1111111111111011111111111111111111111111111111111111000000000111100011111111111110000110000000000000001000000000000010100100100010000000000000000000000001010010110111001110000000001000010100000000000000011100000
73;92;PaySafeCard;EUR PSC;978;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
70;174;Любой банк EUR;EUR Банк;978;3;1111111111111011011111111111111111111111111111111111000000000111100011111111101110000110000000000000000000000000000000000000000000000000000000000000000000000010110101001101000000001000010001000000000000011100000
71;173;Любой банк RUB;RUB Банк;643;3;1111111111111111111111101100111110111111011111111111010000000111111011111111111110000110000001000100001100000001000010100100111010101110101111111111101011111111110111011100001110011100000100000000000000000000000
72;88;Neteller USD;USD Neteller;840;1;1100111100011010000000000000111000010000000000000000000000000110011000001010001001000000000000000000000000000000000010100100000000000000001000000000000000000000000000000000000000000000000000000000000000010000000
74;85;Paxum;USD Paxum;840;1;0000000000000111111111000000000000000000000000000001000000000100011010001000001000000100000000000000000000000000000010100000000000000000001000000000000001011000000000000001010100000000001000000000000000010101000
11;84;Idram;AMD Idram;51;1;1000000100000001000000000000000000000000000000000001000000010110010000001111001110000100000001000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000
75;150;ForteBank;KZT ForteBank;398;3;1100111111111111111111101100111000111000010111111011101010000110111100001111101110000110000001000000001000000000000000000000000000000000001000000001101010100001110001001000000000000000000000000000000000000000000
76;54;WMP;WMP;643;1;0000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000010100100100000000000000111110100000001010000000000000000101000000100000000000000000000000000000
77;195;MoneyGram EUR;EUR MG;978;4;1000100000000001000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
78;194;MoneyGram USD;USD MG;840;4;1000101110010011000000000000000000000000000000000000000000000100001000001000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000
79;127;Авангард;RUB Авангард;643;3;1111111111111011111111111110111111111111111111111111000000000111111011111111111110001110000000000000001100000000000000000000001000000000001111111100000000011011110111011110001000001000000100000000000000000000000
80;71;PayPal EUR;EUR PayPal;978;1;1100100000000000000000000000010000000000000000000001001000100110011000001110000001100000000000000000000000000000000010100100111111111111101111111101111011110100000000000000001000000000000000000000000000000110000
81;178;Любой банк GBP;GBP Банк;826;3;1100111101011000011111100100111000011000010111111001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
82;49;Solana (SOL);SOL;1012;0;1100111111111011011010111100111110111111111001100100000000000000011000001000000000000000000000000000000010000000000010101110101010001100000000000010000001001000000000000001010100000000011100000000000000011101001
83;165;Visa/MasterCard TRY;TRY Карта;949;3;1101111111111011111111101100111100011001011111111011000000000110100010111111111100000110000000000000001000000000000010100100111110100010101111110101101011111100110000011111001000000000000100000000000000000000000
84;144;Монобанк;UAH Монобанк;980;3;1111111111111111111111111100111111111111111111111111111000110111111011111111111111001110000001111000001100000000001010100100111111111111101111111101111011111111110111011111111110011100000100000000000000011000000
85;87;Capitalist RUB;RUB Capitalist;643;1;1111111111111111111111101100111111111111111111110111000000000111111011111111111110001100000001000000001000000000001010100100111111111111111111111111111111111111110111011111111110101100000111001001111001111100000
86;200;UNI USD;USD UNI;840;4;1000101000000100000000000000000000000000000000000000000000000110000000001000001000000000000000000000000000100000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
87;60;Paymer USD;USD Paymer;840;1;0000001000001001000000000000000000000000000000000000000000000110010000001111001110000100000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000
88;73;Advanced Cash USD;USD AdvCash;840;1;1111111111111111111111111110111111111111111111111111110000010111111111111111111111111111101001111101011100100001000011111111111111111111111111111111111111111111110111011111111110111110011111101101111111111111110
89;204;Наличные USD;USD Наличными;840;5;1100111111111111111111111111111111111111111111111101000000000110111010001110001111101101010011101101010000000000000110100100111111111100001111110100000001010000000100000001011000100000010000000000000000001000000
90;148;HalykBank;KZT HalykBank;398;3;1110111111111111111111101100111110111001011111111111101010000111111110111111111110001110000001000000001000000000000010100100111110101111101110110000111011111111110011011000001010000000000100000000000000000000000
91;205;Наличные RUB;RUB Наличными;643;5;1100111111111111111111111100111110111111111001101101000000000110111000001110001111001000010010001101000000000000000110100100111110111000001110010000000001010000000100000001010000100100010000000000000000010000000
92;207;Наличные UAH;UAH Наличными;980;5;1100111111011111011110000100011110111001001010100001100000000110100000001110001000001000000000000001000000000000000010000000000000000000001110110100000000010000000000000000101000100100000000000000000000000000000
93;1;Bitcoin (BTC);BTC;967;0;1111111111111111111111111111111111111111111111111111110000000111111111111111111111111111100001001101011111100001011111111111111111111111111111111111111111111111110111011111111110111110011111111111111111111111111
94;209;Наличные KZT;KZT Наличными;398;5;1100111101000011000000000000001000010000000000000001101000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
95;129;Газпромбанк;RUB ГПБ;643;3;1111111111111111111111101110111111111111111111111111100000000111111011111111111110001110000001000000001100000000000000000000011010001110101111111101001000111111110111001110101010011100000100000000000000000000000
96;59;WMX;WMX;998;1;0000000000000000000000000000000000000000000000000001000000000000001011100000000001100000000000000000000000000000000010100000100000000000001111110100000000010000000000000000001000000000000000000000000000000000000
